COLE_COD_DEPTO_UBICACION,COLE_COD_MCPIO_UBICACION,COLE_COD_DANE_ESTABLECIMIENTO,PUNT_GLOBAL,PERCENTIL_GLOBAL,calendario_a,calendario_b,cole_publico,cole_privado,cole_rural,cole_urbano,cole_nbilingue,cole_bilingue,cole_academico,COLE_CARACTER_NO APLICA,COLE_CARACTER_TÉCNICO,COLE_CARACTER_TÉCNICO/ACADÉMICO,etnia_si,internet_si,computador_si,ID
5.0,5001.0,1,228.10280373831776,39.61214953271028,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,167,96,214
5.0,5001.0,1,231.57692307692307,41.94230769230769,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,43,37,52
5.0,5001.0,1,254.52336448598132,56.05607476635514,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,95,79,107
5.0,5001.0,1,221.24528301886792,35.528301886792455,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,45,32,53
5.0,5001.0,1,247.03787878787878,51.17424242424242,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,109,97,132
5.0,5001.0,1,233.68085106382978,43.340425531914896,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,34,25,47
5.0,5001.0,1,247.57462686567163,51.492537313432834,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,120,98,134
5.0,5001.0,1,235.38095238095238,44.492063492063494,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,55,40,63
5.0,5001.0,1,286.030303030303,72.4090909090909,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,60,51,66
5.0,5001.0,1,258.3931623931624,58.034188034188034,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,106,92,117
5.0,5001.0,1,240.25925925925927,47.111111111111114,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21,10,27
5.0,5001.0,1,242.99236641221373,48.725190839694655,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,112,92,131
5.0,5001.0,1,289.8095238095238,40.76190476190476,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21,20,21
5.0,5001.0,1,280.1111111111111,69.66666666666667,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,9,9,9
5.0,5001.0,1,300.8,79.64,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,25,23,25
5.0,5001.0,1,312.1304347826087,85.26086956521739,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,45,45,46
5.0,5001.0,1,301.8,80.45714285714286,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,35,32,35
5.0,5001.0,1,301.0,78.38636363636364,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,44,41,44
5.0,5001.0,1,314.12987012987014,85.0909090909091,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,77,76,77
5.0,5001.0,1,273.8,68.33333333333333,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,14,14,15
5.0,5001.0,1,294.8695652173913,79.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,22,21,23
5.0,5001.0,1,297.72727272727275,77.8961038961039,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,77,75,77
5.0,5001.0,1,329.2549019607843,64.52941176470588,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,51,51,51
5.0,5001.0,1,273.2647058823529,67.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,33,31,34
5.0,5001.0,1,305.18095238095236,81.32380952380953,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,105,105,105
5.0,5001.0,1,260.1666666666667,59.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,6,6,6
5.0,5001.0,1,264.1578947368421,57.8421052631579,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,19,19,19
5.0,5001.0,1,338.1896551724138,92.63793103448276,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,58,57,58
5.0,5001.0,1,285.83673469387753,72.8639455782313,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,292,272,294
5.0,5001.0,1,284.2121212121212,71.66666666666667,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,33,33,33
5.0,5001.0,1,333.3804347826087,91.44565217391305,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,91,92,92
5.0,5001.0,1,269.8958333333333,64.5625,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,47,41,48
5.0,5001.0,1,302.56476683937825,80.22279792746114,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,385,380,386
5.0,5001.0,1,303.9375,81.3125,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,16,16,16
5.0,5001.0,1,281.1333333333333,72.2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,45,44,45
5.0,5001.0,1,285.4712643678161,73.183908045977,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,86,81,87
5.0,5001.0,1,349.62068965517244,95.35172413793103,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,145,145,145
5.0,5001.0,1,291.75,75.825,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,39,39,40
5.0,5001.0,1,270.5,63.93333333333333,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,58,49,60
5.0,5001.0,1,265.6,61.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,14,12,15
5.0,5001.0,1,341.0,92.81481481481481,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,54,52,54
5.0,5001.0,1,329.89285714285717,64.60714285714286,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,28,28,28
5.0,5001.0,1,292.6025641025641,76.02564102564102,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,78,77,78
5.0,5001.0,1,275.26785714285717,67.375,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,55,56,56
5.0,5001.0,1,265.8833333333333,62.45,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,59,46,60
5.0,5001.0,1,256.176,56.92,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,122,103,125
5.0,5001.0,1,307.62068965517244,84.62068965517241,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,29,28,29
5.0,5001.0,1,313.8,84.57777777777778,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3,45,44,45
5.0,5001.0,1,308.1012658227848,82.64556962025317,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,79,78,79
5.0,5001.0,1,283.0833333333333,71.95833333333333,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,24,24,24
5.0,5001.0,1,330.87692307692305,90.98461538461538,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,65,65,65
5.0,5001.0,1,235.0036231884058,43.94202898550725,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,258,213,276
5.0,5001.0,1,298.53333333333336,81.36666666666666,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,29,29,30
5.0,5001.0,1,265.8095238095238,61.38095238095238,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21,19,21
5.0,5001.0,1,291.1904761904762,75.80952380952381,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,41,42,42
5.0,5001.0,1,324.0869565217391,89.04347826086956,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,23,23,23
5.0,5001.0,1,301.5,82.125,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,15,16,16
5.0,5001.0,1,313.2142857142857,85.45238095238095,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,42,40,42
5.0,5001.0,1,290.1875,75.84375,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,32,28,32
5.0,5001.0,1,241.58333333333334,47.11666666666667,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,53,38,60
5.0,5001.0,1,285.04761904761904,70.57142857142857,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21,21,21
5.0,5001.0,1,333.67391304347825,91.98550724637681,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,137,135,138
5.0,5001.0,1,296.9259259259259,77.48148148148148,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,27,27,27
5.0,5001.0,1,265.89473684210526,60.36842105263158,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,19,19,19
5.0,5001.0,1,296.4,74.9,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,10,10,10
5.0,5001.0,1,340.23636363636365,92.87272727272727,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,55,55,55
5.0,5001.0,1,332.42857142857144,92.92857142857143,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,14,14,14
5.0,5001.0,1,293.0,76.66666666666667,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,18,17,18
5.0,5001.0,1,312.7352941176471,84.91176470588235,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,34,34,34
5.0,5001.0,1,274.0681818181818,67.47727272727273,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,88,82,88
5.0,5001.0,1,205.82783882783883,25.78754578754579,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,204,138,273
5.0,5001.0,1,259.8181818181818,58.90909090909091,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,11,11,11
5.0,5001.0,1,263.65,60.9,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,20,19,20
5.0,5001.0,1,264.4782608695652,60.608695652173914,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,23,21,23
5.0,5001.0,1,343.6901408450704,72.90140845070422,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,71,71,71
5.0,5001.0,1,300.46153846153845,79.98461538461538,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,65,61,65
5.0,5001.0,1,303.0833333333333,81.66666666666667,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,24,24,24
5.0,5001.0,1,265.546218487395,61.621848739495796,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,109,101,119
5.0,5001.0,1,261.16129032258067,59.935483870967744,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,30,30,31
5.0,5001.0,1,253.9375,54.901785714285715,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,107,89,112
5.0,5001.0,1,246.42857142857142,50.42857142857143,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,14,14,14
5.0,5001.0,1,314.0,87.75,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,7,7,8
5.0,5001.0,1,295.4761904761905,77.80952380952381,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21,21,21
5.0,5001.0,1,265.8,62.8,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,10,9,10
5.0,5001.0,1,245.88888888888889,50.166666666666664,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,17,18,18
5.0,5001.0,1,250.56923076923076,53.56923076923077,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,51,38,65
5.0,5001.0,1,259.71794871794873,58.38461538461539,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,38,30,39
5.0,5001.0,1,291.64285714285717,76.57142857142857,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,42,41,42
5.0,5001.0,1,285.17391304347825,73.6086956521739,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,23,23,23
5.0,5001.0,1,302.0625,81.21875,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,32,31,32
5.0,5001.0,1,260.90909090909093,58.09090909090909,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,22,22,22
5.0,5001.0,1,277.7,69.2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,10,10,10
5.0,5001.0,1,226.76470588235293,40.294117647058826,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,16,12,17
5.0,5001.0,1,207.18025078369905,26.86833855799373,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,474,361,638
5.0,5001.0,1,319.9673913043478,87.07608695652173,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,92,89,92
5.0,5001.0,1,212.75,29.830357142857142,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,70,45,112
5.0,5001.0,1,280.82666666666665,69.21333333333334,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,73,73,75
5.0,5001.0,1,215.55752212389382,31.345132743362832,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,91,72,113
5.0,5001.0,1,246.1086956521739,50.52173913043478,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,40,37,46
5.0,5001.0,1,283.06666666666666,72.33333333333333,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,60,59,60
5.0,5001.0,1,257.74603174603175,58.03174603174603,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,60,47,63
5.0,5001.0,1,207.67924528301887,27.22641509433962,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,113,74,159
5.0,5001.0,1,208.15384615384616,27.923076923076923,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,12,8,13
5.0,5001.0,1,267.82142857142856,61.82142857142857,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,28,25,28
5.0,5001.0,1,217.72602739726028,34.082191780821915,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,61,45,73
5.0,5001.0,1,234.34426229508196,44.032786885245905,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,39,28,61
5.0,5001.0,1,283.8333333333333,52.583333333333336,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,12,12,12
5.0,5001.0,1,225.89336492890996,38.28199052132702,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,387,306,422
5.0,5001.0,1,196.22222222222223,20.11111111111111,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,6,7,9
5.0,5001.0,1,206.64245810055866,27.18435754189944,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,130,85,179
5.0,5001.0,1,222.11864406779662,36.644067796610166,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,42,33,59
5.0,5001.0,1,229.73684210526315,40.49122807017544,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,101,76,114
5.0,5001.0,1,258.975,57.325,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,39,38,40
5.0,5001.0,1,243.0,47.25,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,6,6,8
5.0,5001.0,1,217.26470588235293,33.38235294117647,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,21,19,34
5.0,5001.0,1,203.7826086956522,24.91304347826087,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,31,20,46
5.0,5001.0,1,209.08333333333334,28.175925925925927,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,78,49,108
5.0,5001.0,1,211.0,27.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,1,1
5.0,5001.0,1,219.54347826086956,34.80434782608695,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,38,24,46
5.0,5001.0,1,292.1920529801325,76.62251655629139,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,147,137,151
5.0,5001.0,1,218.875,33.625,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,15,10,16
5.0,5001.0,1,212.06770833333334,29.4453125,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3,278,178,384
5.0,5001.0,1,283.72222222222223,71.61111111111111,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,18,17,18
5.0,5002.0,1,263.95238095238096,60.023809523809526,1.0,0.0,1.0,0.0,0.47619047619047616,0.5238095238095238,1.0,0.0,0.0,0.0,0.0,1.0,0,23,20,42
5.0,5002.0,1,223.11111111111111,36.361111111111114,1.0,0.0,1.0,0.0,0.4166666666666667,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0,14,5,36
5.0,5002.0,1,260.0851063829787,58.40425531914894,1.0,0.0,1.0,0.0,0.1702127659574468,0.8297872340425532,1.0,0.0,0.0,0.0,0.0,1.0,0,32,30,47
5.0,5002.0,1,227.72727272727272,38.81818181818182,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,3,4,22
5.0,5002.0,1,254.0952380952381,55.523809523809526,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,21
5.0,5004.0,1,222.3846153846154,36.38461538461539,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,6,2,13
5.0,5021.0,1,238.20833333333334,47.041666666666664,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,22,15,24
5.0,5030.0,1,249.3095238095238,52.666666666666664,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,39,30,42
5.0,5030.0,1,234.84848484848484,44.07070707070707,1.0,0.0,1.0,0.0,0.030303030303030304,0.9696969696969697,1.0,0.0,0.0,0.0,0.0,1.0,0,75,60,99
5.0,5030.0,1,230.0,40.95652173913044,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,16,12,23
5.0,5031.0,1,253.38983050847457,54.78813559322034,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,111,76,118
5.0,5031.0,1,216.05,32.08,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,59,33,100
5.0,5034.0,1,255.13793103448276,56.86206896551724,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3,27,23,29
5.0,5034.0,1,225.04,37.72,1.0,0.0,1.0,0.0,0.2,0.8,1.0,0.0,0.0,0.0,0.0,1.0,0,8,6,25
5.0,5034.0,1,280.3606557377049,70.34426229508196,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,51,45,61
5.0,5034.0,1,219.62264150943398,34.18867924528302,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,23,16,53
5.0,5034.0,1,231.0,41.925,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,14,8,40
5.0,5034.0,1,217.07142857142858,32.17857142857143,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,7,7,28
5.0,5034.0,1,253.8,54.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,1,10
5.0,5036.0,1,213.625,29.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,3,2,8
5.0,5038.0,1,220.8148148148148,35.18518518518518,1.0,0.0,1.0,0.0,0.2839506172839506,0.7160493827160493,1.0,0.0,0.0,0.0,0.0,1.0,0,33,18,81
5.0,5040.0,1,207.25735294117646,27.154411764705884,1.0,0.0,1.0,0.0,0.04411764705882353,0.9558823529411765,1.0,0.0,0.0,0.0,0.0,1.0,0,83,51,136
5.0,5042.0,1,239.9346405228758,46.94117647058823,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,133,94,153
5.0,5042.0,1,219.19230769230768,33.76923076923077,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,60,40,78
5.0,5042.0,1,301.25,80.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,11,12,12
5.0,5044.0,1,236.36363636363637,45.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,6,9,22
5.0,5045.0,1,250.752688172043,53.333333333333336,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4,83,65,93
5.0,5045.0,1,220.8639053254438,35.142011834319526,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,118,68,169
5.0,5045.0,1,222.1851851851852,35.58024691358025,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,68,39,81
5.0,5045.0,1,234.43243243243242,44.32432432432432,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,22,15,37
5.0,5045.0,1,225.07692307692307,37.46153846153846,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7,41,27,52
5.0,5045.0,1,241.53731343283582,48.55223880597015,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,57,41,67
5.0,5045.0,1,229.57831325301206,40.71084337349398,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,66,44,83
5.0,5045.0,1,229.77906976744185,40.52325581395349,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5,72,39,86
5.0,5045.0,1,215.92,32.2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,16,7,25
5.0,5045.0,1,226.37037037037038,38.73148148148148,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,53,30,108
5.0,5045.0,1,237.33333333333334,44.63333333333333,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,17,5,30
5.0,5045.0,1,195.0,19.42105263157895,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4,3,19
5.0,5045.0,1,307.32142857142856,83.21428571428571,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,28,27,28
5.0,5045.0,1,267.75,61.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,40,33,40
5.0,5045.0,1,258.85185185185185,56.03703703703704,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,24,23,27
5.0,5045.0,1,225.47305389221557,37.365269461077844,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,130,68,167
5.0,5045.0,1,214.0,29.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1
5.0,5045.0,1,307.0952380952381,80.66666666666667,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,20,20,21
5.0,5045.0,1,230.61904761904762,40.76190476190476,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,16,10,21
